OBJECTID,CODE,TYPELOCAL,NOM,SERV_ECOLE,SERV_POSTE,SERV_DOUAN,SERV_GENDA,SERV_HOPIT,SERV_INFR_,SERV_MUSUL,SERV_CHRET,SERV_CHAT_,SERV_PT_EA,SERV_ANT_H,SERV_EOLIE,SERV_PUITS,THEME,PAYS,IDUU,longitude,latitude
"1","4600020","1",Banjul,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,42928e6a-1630-4395-8a0e-db1814814d8f,317429.0000000,1485943.0000000
"2","4600020","1",Dakar,"1","1","1","1","1","1","1","1","1","0","1","0","0",LA,SN,0924065a-c1a7-46c0-862d-70acfdbea2f1,235684.0000000,1628054.0000000
"3","4600030","2",Kolda,"1","1","1","1","1","0","1","1","1","0","1","0","0",LA,SN,30bc82da-fc3f-40e7-bc4d-ac393492b22c,506433.0000000,1425221.0000000
"4","4600030","2",Tambacounda,"1","1","1","1","1","0","1","1","1","0","1","0","0",LA,SN,76a6fcb7-fc27-455f-88c1-9e9a993c220a,643821.0000000,1523281.0000000
"5","4600030","2",Kaolack,"1","1","0","1","1","0","1","1","1","0","1","0","0",LA,SN,c3c5f038-c511-4aa9-823e-92294fff54f1,383845.0000000,1563355.0000000
"6","4600030","2",Fatick,"1","1","0","1","1","0","1","1","1","0","0","0","0",LA,SN,c8fbafaf-0e19-4888-843d-e4edc9e9ac85,348560.0000000,1584335.0000000
"7","4600030","2",Diourbel,"1","1","0","1","1","0","1","1","1","0","1","0","0",LA,SN,4877656a-d3b8-498f-a694-cdafa1e116f0,367495.0000000,1620714.0000000
"8","4600030","2",Thiès,"1","1","0","1","1","0","1","1","1","0","0","0","0",LA,SN,ac97460e-417f-497c-ab8e-3605ce436f15,292689.0000000,1636102.0000000
"9","4600030","2",Louga,"1","1","0","1","1","0","1","1","1","0","1","0","0",LA,SN,49b11339-c774-4ab3-8286-c6fed950cf75,368623.0000000,1727770.0000000
"10","4600030","2",Matam,"1","1","1","1","0","1","1","0","1","0","1","0","0",LA,SN,0ef90330-c62c-4a0b-b220-0bf4380e8e24,687070.0000000,1732086.0000000
"11","4600030","2",Saint-Louis,"1","1","1","1","1","1","1","1","0","0","0","0","0",LA,SN,96e29db1-1046-419e-be33-97c875edab68,340358.0000000,1771894.0000000
"12","4600040","3",Oussouye,"1","1","1","1","0","1","1","1","1","0","1","0","0",LA,SN,9ee946bc-1a80-4f61-8689-c441f3aa9613,332160.0000000,1380870.0000000
"13","4600030","2",Kédougou,"1","1","1","1","1","0","1","0","1","0","1","0","0",LA,SN,2dc89338-0e02-4a9b-9931-6453a6031c46,805777.0000000,1389849.0000000
"14","4600030","2",Sédhiou,"1","1","1","1","1","1","1","1","1","0","0","0","0",LA,SN,007c9fd6-b4a6-4d97-8371-797732e4653a,438798.0000000,1405287.0000000
"15","4600040","3",Bignona,"1","1","1","1","0","1","0","0","1","0","1","0","0",LA,SN,2e02c277-c80c-4ac0-9c17-fc6775ecfe43,365718.0000000,1415743.0000000
"16","4600040","3",Vélingara,"1","1","1","1","0","1","1","1","1","0","0","0","0",LA,SN,a6dd0041-3aff-4373-bcea-d8e4c03ac5fa,596459.0000000,1453595.0000000
"17","4600040","3",Nioro du Rip,"1","1","1","1","0","1","1","1","1","0","1","0","0",LA,SN,8e5a77e5-7183-4d28-a3dc-3bc0a3bb8790,416214.0000000,1519713.0000000
"18","4600030","2",Kaffrine,"1","1","1","1","0","1","1","1","0","0","1","0","0",LA,SN,7809ece6-af53-49af-b7e1-a751a6120594,441384.0000000,1559527.0000000
"19","4600040","3",Foundiougne,"1","0","0","1","0","1","1","1","0","0","0","0","0",LA,SN,dd8c02fe-c5fa-43eb-a157-715a1cb56b8b,341447.0000000,1562244.0000000
"20","4600040","3",Mbour,"1","1","0","1","0","1","1","1","1","0","1","0","0",LA,SN,e312e66e-c6b4-47a4-bcdc-e5f439d7ff9e,287489.0000000,1595018.0000000
"21","4600040","3",Gossas,"1","1","0","0","0","1","1","1","0","0","1","0","0",LA,SN,7658babb-9dce-4115-ba13-72e03fd8fefd,385360.0000000,1602346.0000000
"22","4600040","3",Bambey,"1","1","0","1","1","0","1","1","1","0","0","0","0",LA,SN,363ccb0d-a928-43b6-ba03-ad1fd4936e29,343569.0000000,1624851.0000000
"23","4600040","3",Rufisque,"1","1","1","1","1","1","1","1","0","0","1","0","0",LA,SN,18453ae4-83ab-4d72-b5a8-c0edfcd041ef,254271.0000000,1629579.0000000
"24","4600040","3",Pikine,"1","1","0","1","0","0","1","1","0","0","0","0","0",LA,SN,8a2bfcaa-b3ba-41b4-95d2-850c2340e8a6,242958.0000000,1633454.0000000
"25","4600040","3",Guédiawaye,"1","1","0","1","0","1","1","1","0","0","0","0","0",LA,SN,4022d482-5000-4980-b86c-9db412ec441a,243926.0000000,1636053.0000000
"26","4600040","3",Mbacké,"1","1","0","1","0","1","1","0","1","0","1","0","0",LA,SN,9fb96174-6ffd-48c9-ac96-b5e4da1c7d1f,402458.0000000,1636552.0000000
"27","4600040","3",Bakel,"1","1","1","1","0","1","1","0","1","0","1","0","0",LA,SN,64dee19d-0414-4078-8845-037ef199b057,773483.0000000,1649662.0000000
"28","4600040","3",Tivaouane,"1","1","0","1","0","1","1","0","0","0","0","0","0",LA,SN,c07580f4-c1a7-4afe-8ee3-595221f10653,304652.0000000,1654218.0000000
"29","4600040","3",Ranérou,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,ed4989cd-00f3-4470-86c5-d8daae4d3fde,611653.0000000,1691585.0000000
"30","4600040","3",Kébémer,"1","1","0","1","0","1","1","0","1","0","0","0","0",LA,SN,050fc557-00c6-467a-a5fc-2d1ded70c5f6,344799.0000000,1700043.0000000
"31","4600040","3",Linguére,"1","1","0","1","0","1","1","0","1","0","1","0","0",LA,SN,f78a3bb1-b80b-4fa1-af07-080cd3dced73,487429.0000000,1702146.0000000
"32","4600040","3",Kanel,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,1fb2ffda-99df-481a-98ac-165d8defa4af,695652.0000000,1713545.0000000
"33","4600040","3",Dagana,"1","1","1","1","0","1","1","0","1","0","1","0","0",LA,SN,3f4f04f6-df07-4e57-a6cf-212a3adf3927,446140.0000000,1825670.0000000
"34","4600050","4",Cabrousse,"1","0","0","0","0","1","1","1","0","0","0","0","0",LA,SN,bc8ed39b-07e5-4a14-a04d-e2e487d3d7af,313407.0000000,1366412.0000000
"35","4600050","4",Fongolembi,"1","0","0","1","0","0","1","1","0","0","0","0","0",LA,SN,f8aaafcb-be32-40b0-9c98-c3eeab777014,826004.0000000,1375279.0000000
"36","4600050","4",Niassia,"1","0","0","0","0","1","0","1","1","0","1","0","0",LA,SN,ab856854-338a-4123-a323-1106d1f55e90,350808.0000000,1379402.0000000
"37","4600050","4",Loudia Wolof,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,3390db31-0b97-440d-92fc-0b0bfc470c0a,326698.0000000,1384023.0000000
"38","4600050","4",Bandafassi Peul,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,e6cd0307-2de8-4f3d-9d20-7f9758d8ffb6,792313.0000000,1387667.0000000
"39","4600050","4",Niaguis,"1","0","0","0","0","1","1","1","1","0","1","0","0",LA,SN,d7ee5415-9f03-4aac-bdb1-53bb377f9e60,373094.0000000,1389731.0000000
"40","4600060","6",Diattacounda,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,480bd4e4-bd97-453a-80c0-9917de55e0d0,426150.0000000,1389802.0000000
"41","4600040","3",Salemata,"1","0","0","1","0","1","1","0","1","0","0","0","0",LA,SN,37f61d79-ddd3-41a3-8cc0-ba87ca970c8f,736638.0000000,1397730.0000000
"42","4600060","6",Tanaf,"1","0","1","1","1","0","1","0","0","0","1","0","0",LA,SN,8ee9c55e-9eb6-4cdb-b430-2a4863acf58b,453656.0000000,1399065.0000000
"43","4600050","4",Tendouk,"1","0","0","0","0","1","1","1","1","0","1","0","0",LA,SN,75fdbfc6-581c-4816-82d0-d5a081cfc51a,341336.0000000,1407100.0000000
"44","4600050","4",Pakour,"1","0","0","1","0","1","1","1","0","0","0","0","0",LA,SN,4b5c2a88-58e6-44cb-beba-485fc946261a,613929.0000000,1410557.0000000
"45","4600050","4",Diendé,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,4cc297a5-2025-43fe-8339-d1f5a7c621dc,439444.0000000,1413753.0000000
"46","4600050","4",Djibabouya,"1","0","0","0","0","0","0","0","0","0","1","0","0",LA,SN,76f73581-8a87-4c9a-bd80-27330da4f1b7,394665.0000000,1414573.0000000
"47","4600050","4",Tanghori,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,46f7dd81-6d84-4ff4-a9c5-2dfc245a5237,369164.0000000,1416134.0000000
"48","4600050","4",Dioulacolon,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,f7226742-6559-40b0-a9c6-c2615eff1e51,513916.0000000,1417650.0000000
"49","4600040","3",Saraya,"1","0","0","0","0","1","0","0","1","0","0","0","0",LA,SN,53cb0397-d4a9-4dde-bd8c-dedbe230c630,852265.0000000,1420950.0000000
"50","4600060","6",Dabo,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,482a5887-b647-48c8-b4a1-f73046769874,556489.0000000,1423840.0000000
"51","4600060","6",Kounkane,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,360cc4f4-564f-4d7c-b9a6-9cabf221e3a0,599772.0000000,1429569.0000000
"52","4600050","4",Sindian,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,c2ff2516-db8b-428d-92bc-d99bcb874524,371399.0000000,1433282.0000000
"53","4600050","4",Bonconto,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,28280bdb-e669-4dad-808e-22f331643179,616473.0000000,1440027.0000000
"54","4600040","3",Bounkiling,"1","0","0","1","0","1","1","0","1","0","0","0","0",LA,SN,3d7b333c-e256-4946-9364-ca06b5e09a0c,424414.0000000,1441611.0000000
"55","4600060","6",Diouloulou,"1","1","0","1","1","0","1","1","1","0","1","0","0",LA,SN,8b179bed-40f2-4647-8036-68921365c3d4,326823.0000000,1443281.0000000
"56","4600040","3",Médina-Yorofoula,"1","0","1","0","0","1","1","0","1","0","1","0","0",LA,SN,2ecee7d1-7ad8-4f46-b641-807d56dd113c,530914.0000000,1469555.0000000
"57","4600050","4",Missira,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,3b9c193d-ca99-4391-b216-ec9374ad8292,660775.0000000,1495791.0000000
"58","4600050","4",Médina Sabakh,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,545e0f7f-514f-43f4-82a7-f5ea8440d654,437193.0000000,1503594.0000000
"59","4600050","4",Makacoulibantang,"1","0","0","0","0","0","1","0","1","0","0","0","0",LA,SN,6ff7f31c-85b7-4fe1-84ae-268f0757fa5b,580588.0000000,1510018.0000000
"60","4600050","4",Wak Ngouna,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,9f02f913-9600-4b6d-9710-96585df315b1,385201.0000000,1521217.0000000
"61","4600050","4",Toubakouta,"1","0","1","0","0","1","1","0","1","0","1","0","0",LA,SN,29e1e963-4197-4563-9b8f-4a4f6b13df4b,341076.0000000,1524005.0000000
"62","4600050","4",Paoscoto,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,26e7dae1-0aaf-458d-8130-e8f667beccb0,413572.0000000,1524223.0000000
"63","4600050","4",Niodior,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,e0631e9e-0df6-4036-935b-0f4893af1c33,313687.0000000,1532579.0000000
"64","4600050","4",Koussanar,"1","1","0","0","0","1","1","0","1","0","1","0","0",LA,SN,7b88df63-ff65-4898-8e68-eab92991aef5,599676.0000000,1533126.0000000
"65","4600050","4",Ndiédieng,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,e526d950-abc7-4a74-bfe6-c850e01da214,375523.0000000,1542460.0000000
"66","4600040","3",Koumpentoum,"1","1","1","1","0","1","1","0","1","0","1","0","0",LA,SN,132fe556-7958-4a8c-9bc8-c1969a96a42e,547316.0000000,1545614.0000000
"67","4600050","4",Koumbal,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,70c9ca9c-8256-4dd6-9aab-e7adf46ff736,389971.0000000,1549860.0000000
"68","4600050","4",Bala,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,07e37623-be15-4aeb-974e-7c5bd88d074c,698069.0000000,1550576.0000000
"69","4600050","4",Djilor,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,2af45a5a-0128-42f3-9b21-1aa29717fcff,355837.0000000,1554474.0000000
"70","4600060","6",Ndiafat,"1","0","0","0","0","1","1","1","0","0","0","0","0",LA,SN,1fc05d91-f22b-4ee7-9138-28176a9970cf,373573.0000000,1556249.0000000
"71","4600040","3",Malèm Hodar,"1","1","0","0","0","1","1","0","1","0","0","0","0",LA,SN,1728242e-7c89-4304-b2ca-87d8590bc806,468522.0000000,1557377.0000000
"72","4600050","4",Kéniéba,"1","0","0","1","0","1","0","0","1","0","0","0","0",LA,SN,66bb5c8d-dce3-494c-ba9d-168b898813c0,817532.0000000,1560682.0000000
"73","4600040","3",Birkelane,"1","1","0","1","0","1","1","1","1","0","0","0","0",LA,SN,69d3cabe-1671-4dfe-888a-ac9d514a3309,419499.0000000,1562254.0000000
"74","4600050","4",Fimla,"1","0","1","1","0","1","1","1","0","0","1","0","0",LA,SN,8ba2ece5-c2c7-4fa8-aa6f-590cf2679ed1,320663.0000000,1563091.0000000
"75","4600050","4",Sibassor,"1","0","0","0","0","0","1","1","1","0","0","0","0",LA,SN,79853dfa-d0c1-4256-a733-9d82ce217ef4,374882.0000000,1568664.0000000
"76","4600040","3",Goudiry,"1","1","0","1","0","1","1","0","0","0","0","0","0",LA,SN,7d3cc005-4e77-4688-828f-1966b09270cb,746515.0000000,1568975.0000000
"77","4600050","4",Mbadakhoun,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,7ff18dea-65f7-4be1-af24-d465af9954df,389932.0000000,1570929.0000000
"78","4600050","4",Lour-Escale,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,353867ed-0cc8-4790-9dd9-d5f8cba87d53,527848.0000000,1572696.0000000
"79","4600050","4",Tataguine,"1","0","0","0","0","1","1","1","0","0","1","0","0",LA,SN,3033f421-712a-432c-a49c-811d2067c196,326861.0000000,1595227.0000000
"80","4600050","4",Séssène,"1","0","0","0","0","1","0","0","1","0","0","0","0",LA,SN,ebf7b3db-492a-45f5-ae66-a292852c8d73,311290.0000000,1595828.0000000
"81","4600050","4",Ouadiour,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,dfd54b1b-57f5-4ce1-90c3-63fd702638dc,386505.0000000,1596040.0000000
"82","4600050","4",Diakhao,"1","0","0","0","0","1","1","1","0","0","1","0","0",LA,SN,25f4c3cb-435d-4edf-99b3-59f7ce7c21a5,361025.0000000,1599351.0000000
"83","4600060","6",Kidira,"1","1","1","1","0","1","1","0","1","0","1","0","0",LA,SN,addd809b-899d-44e0-9cb5-e2a763354ba9,800128.0000000,1600043.0000000
"84","4600050","4",Niakhar,"1","0","0","0","0","1","1","1","0","0","1","0","0",LA,SN,67052453-789e-4318-9790-07662cf921db,349283.0000000,1601379.0000000
"85","4600050","4",Fissel,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,e3b313ea-c9f4-411f-b031-fc04437a12f8,326009.0000000,1608397.0000000
"86","4600050","4",Sindia,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,21ebc1b5-1b07-4f8c-990c-b79f6faad434,280751.0000000,1613159.0000000
"87","4600050","4",Ngoye,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,6c166b30-3857-4904-bfcf-7570e611136c,345708.0000000,1619017.0000000
"88","4600050","4",Colobane,"1","0","0","1","0","1","1","0","1","0","1","0","0",LA,SN,722e852c-53b7-4c9b-b66f-a60973f29877,423788.0000000,1619022.0000000
"89","4600050","4",Noto,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,f04df935-0d4d-4566-98f6-731b26f4d1f4,297725.0000000,1625805.0000000
"90","4600050","4",Kaèl,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,d4f44829-ff1d-4210-ab20-47cd6681e7f7,402670.0000000,1626826.0000000
"91","4600050","4",Ndoulo,"1","1","0","0","0","1","1","1","1","0","0","0","0",LA,SN,4559b565-340c-4e37-b7e2-a12f993c68fd,380348.0000000,1629907.0000000
"92","4600050","4",Thiaroye,"1","0","0","0","1","1","1","1","0","0","1","0","0",LA,SN,33f390c6-7574-4aef-b0d8-623e6ba116e7,247457.0000000,1633022.0000000
"93","4600050","4",Tiénaba,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,9e79ae7a-86bf-4881-b047-636a115c509d,305437.0000000,1633558.0000000
"94","4600050","4",Taïf,"1","0","0","1","0","1","1","0","1","0","1","0","0",LA,SN,d0b2544c-5fed-4070-b2c9-95b228327ce0,429922.0000000,1635024.0000000
"95","4600050","4",Sangalkam,"1","0","0","1","0","1","1","1","1","0","1","0","0",LA,SN,17d79ede-6cbf-46e1-89d4-714fde5113ab,260416.0000000,1635071.0000000
"96","4600050","4",Keur Moussa,"1","0","0","0","0","1","1","1","0","0","0","0","0",LA,SN,4a764010-bcb5-450e-a0a1-4b148817c5d0,272739.0000000,1635129.0000000
"97","4600050","4",Lambaye,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,4f974842-cd00-476a-a70c-94f10414e149,334963.0000000,1637165.0000000
"98","4600050","4",Ndame,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,58f75fd3-2c9a-46f3-b6f0-edb7baf89f7b,405882.0000000,1638619.0000000
"99","4600050","4",Ndindy,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,b92c327f-e9b0-44dc-86d7-ddba53287d9e,370461.0000000,1647041.0000000
"100","4600050","4",Baba Garage,"1","0","0","1","0","1","1","0","0","0","0","0","0",LA,SN,328dae00-983b-4ad6-90e4-8da0195599c9,339630.0000000,1652473.0000000
"101","4600050","4",Pampal,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,8ce168f4-2f3e-4b5e-9059-f603c9d8706c,295420.0000000,1655917.0000000
"102","4600050","4",Vélingara,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,a6c9e984-9482-44e3-9ec5-ac1393cad677,534518.0000000,1658424.0000000
"103","4600050","4",Darou Mousty,"1","0","1","1","0","1","1","0","1","0","0","0","0",LA,SN,afba2fe4-ebaa-48a6-9f6a-f459a92ce64f,387480.0000000,1663166.0000000
"104","4600050","4",Moudéri,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,cbe18f67-b067-48a8-b12d-b8ac7f9ed31e,758615.0000000,1666413.0000000
"105","4600050","4",Niakhéne,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,93cc8fda-6322-44b4-be92-2adddb0828c1,355208.0000000,1667197.0000000
"106","4600050","4",Méouane,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,2b40eb13-111e-4968-b770-d2ad3eca9c3e,310607.0000000,1667755.0000000
"107","4600050","4",Mérina Dakhar,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,bc908750-4970-403c-9744-30e3a6b84e5c,333495.0000000,1670573.0000000
"108","4600050","4",Sagata Djolof,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,8c491d19-6f7d-4680-a9e5-bc37cb2b9f68,440228.0000000,1682551.0000000
"109","4600050","4",Barkédji,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,c42bd6c9-5b4b-4334-b948-320d6a103ca7,514194.0000000,1689338.0000000
"110","4600050","4",Sagata Gueth,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,a52a9677-644a-46eb-8893-fc0daf6dd3b6,374077.0000000,1689733.0000000
"111","4600050","4",Ndande,"1","1","0","0","0","1","1","0","1","0","1","0","0",LA,SN,5ae57579-728e-482b-9adc-b1a2f3d82797,336318.0000000,1689790.0000000
"112","4600050","4",Koki,"1","1","0","0","0","1","1","0","1","0","1","0","0",LA,SN,45266e15-4968-4dbb-b112-70686ea15547,393822.0000000,1714311.0000000
"113","4600050","4",Mbédiène,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,520cecc9-301b-447c-821b-8b0c3359fb73,371098.0000000,1714924.0000000
"114","4600050","4",Dodji,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,063f099b-e4a9-4dd1-aa9c-db225c923724,505550.0000000,1717314.0000000
"115","4600050","4",Ogo,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,a4fa015d-a94a-4215-8490-79e6b300afff,683006.0000000,1719870.0000000
"116","4600050","4",Yang Yang,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,33d7c5e2-51b2-4e0f-9e23-b17492dd718b,463360.0000000,1723440.0000000
"117","4600050","4",Sakal,"1","1","0","0","0","1","1","0","1","0","1","0","0",LA,SN,197b7d89-0c4d-4e8b-b581-8f9254a02c9f,369061.0000000,1750607.0000000
"118","4600050","4",Rao,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,a0b8ff4f-bcea-4886-a734-553fceba1089,350420.0000000,1760729.0000000
"119","4600050","4",Keur Momar Sar,"1","0","0","1","0","1","1","0","0","0","1","0","0",LA,SN,a373b090-4e14-4791-b639-456577407a1b,396436.0000000,1760978.0000000
"120","4600050","4",Agnam Civol,"1","1","0","0","0","1","1","0","0","0","0","0","0",LA,SN,c90caedd-d2b4-4521-80c6-7488577b57cb,642688.0000000,1769081.0000000
"121","4600050","4",Saldé,"1","1","0","0","0","1","1","0","1","0","1","0","0",LA,SN,145a29de-5b00-4b37-ba55-9a2ae0b059da,619619.0000000,1787315.0000000
"122","4600050","4",Mbane,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,263cd6f0-36c3-4ecd-bd10-41536498f490,414831.0000000,1799181.0000000
"123","4600060","6",Ross Béthio,"1","0","0","1","0","1","1","0","1","0","1","0","0",LA,SN,6fa09489-28d3-4d5f-aa6c-4c453f382630,378082.0000000,1800146.0000000
"124","4600050","4",Cas-Cas,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,cd384792-8561-49ff-b37b-dc81f8b385d0,600732.0000000,1811482.0000000
"125","4600050","4",Thillé Boubacar,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,49b6b459-67ac-462b-bc9f-a6b1ee6044f7,490200.0000000,1826208.0000000
"126","4600050","4",Dakatéli,"1","0","0","1","0","1","1","0","1","0","1","0","0",LA,SN,f65c54a2-e66c-4a9f-9331-8eeb917e86d4,755624.0000000,1378213.0000000
"127","4600060","6",Djembéring (Djiwal),"1","0","0","0","0","1","1","1","1","0","1","0","0",LA,SN,a44027e8-f28b-4e6a-b253-8ed022bf50b3,306723.0000000,1379038.0000000
"128","4600060","6",Samine-Escale,"1","0","0","1","0","1","1","1","1","0","1","0","0",LA,SN,fd25d00f-5983-4f9f-90a1-d711515b9326,431068.0000000,1381389.0000000
"129","4600060","6",Boutoupa Camarakounda,"1","0","0","0","0","1","1","1","0","0","0","0","0",LA,SN,f1577fef-6749-4911-aea1-61f93e39b83f,382690.0000000,1383262.0000000
"130","4600050","4",Djibanar,"1","0","0","0","0","1","1","1","0","0","0","0","0",LA,SN,031e7b78-4ed4-4e89-b331-ba80a067d7ca,412189.0000000,1387205.0000000
"131","4600060","6",Mlomp,"1","0","0","0","0","1","1","1","1","0","1","0","0",LA,SN,27831237-0424-493d-8292-3b164b68b5e3,328237.0000000,1388741.0000000
"132","4600060","6",Bambali,"1","0","0","0","0","1","0","0","0","0","1","0","0",LA,SN,ff73c93d-e40c-4696-b7a7-3301d951eafb,428505.0000000,1393294.0000000
"133","4600050","4",Djirédji,"0","0","0","0","0","0","0","0","1","0","1","0","0",LA,SN,25345a93-880b-4dec-a4bf-cc14b62f4c7d,416296.0000000,1395190.0000000
"134","4600050","4",Simbandi Brassou,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,9d7521dc-8f4d-4031-9eae-b0922340a896,443961.0000000,1395880.0000000
"135","4600060","6",Adéane,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,32a05bd9-4a57-44a9-aafc-7ebec7b55360,389385.0000000,1396241.0000000
"136","4600060","6",Coubalan,"1","0","0","0","0","1","1","1","1","0","1","0","0",LA,SN,f26ecc71-8000-4a70-88e2-036d6b1cc91b,372951.0000000,1400345.0000000
"137","4600060","6",Salikégné,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,ede21155-cc32-41f8-b855-418cf23f484f,528139.0000000,1403294.0000000
"138","4600060","6",Mangagoulak,"1","0","0","0","0","1","1","1","1","0","0","0","0",LA,SN,8e7311e8-8da1-4483-a179-e5f5d0bb8d15,343336.0000000,1403427.0000000
"139","4600060","6",Niagha,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,896561e7-cfdb-4eef-85c9-27fd510b21ca,471247.0000000,1404765.0000000
"140","4600060","6",Coumbacara,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,f4d8ae63-0b44-40bc-ba27-e2a3f5ca8215,556822.0000000,1404785.0000000
"141","4600060","6",Ouonk,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,03b96ca1-a380-48da-889e-6d695513bfa9,385173.0000000,1405099.0000000
"142","4600060","6",Benet Bijini,"1","0","0","0","0","0","0","0","1","0","1","0","0",LA,SN,b1c01866-9d4f-484a-9e4d-0f3fb1a92b70,392648.0000000,1407403.0000000
"143","4600060","6",Niamone,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,af8160f1-158d-4b2b-864e-6b09d5409d2c,355295.0000000,1408691.0000000
"144","4600050","4",Karantaba,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,0e63d7ee-09cc-4d21-8aeb-514cabd80c75,449087.0000000,1412812.0000000
"145","4600060","6",Balinghor,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,848dfb42-6751-4eaf-89c2-578cb6a24c5a,353212.0000000,1412920.0000000
"146","4600060","6",Paroumba,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,625bdd98-b154-4188-9c96-ac2ffc941d3f,626369.0000000,1414540.0000000
"147","4600060","6",Kolibantang,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,9c9d0b8f-295b-48e2-b766-b4359e96a5ec,476742.0000000,1415172.0000000
"148","4600060","6",Sansamba,"1","0","0","0","0","1","0","0","0","0","1","0","0",LA,SN,0eed6251-6b25-49d5-90c8-31d9b0b929f7,413062.0000000,1415875.0000000
"149","4600060","6",Tomboronkoto,"1","0","0","1","0","1","1","0","1","0","1","0","0",LA,SN,f19318cc-4953-4874-b6e6-00737c49004d,793792.0000000,1416364.0000000
"150","4600060","6",Diégoun,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,6c6b20d7-f85a-47aa-a836-14f0e93a7e56,351478.0000000,1417889.0000000
"151","4600060","6",Tankanto Escale,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,0b2c8388-2a13-4226-8527-05e842ee909d,499405.0000000,1418470.0000000
"152","4600060","6",Mlomp,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,01f84369-8593-4043-bcb4-808871bcfd5a,334576.0000000,1418674.0000000
